arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8041,0.0879,0.0153,0.8406,5036.0,,,,
postprocess_dp,0.7978,0.0047,0.079,0.9982,5059.2,0.4839,0.4703,0.4728,1.2063
