arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8376,0.0659,0.0132,0.9197,12319.0,,,,
expgrad_dp,0.8333,0.0197,0.0775,0.9753,12338.8,0.1608,0.4596,0.4783,0.9285
expgrad_dp_floor,0.8332,0.0194,0.08,0.9757,12330.6,0.0945,0.4707,0.4857,0.9578
