arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7745,0.0984,0.0145,0.8414,5287.2,,,,
expgrad_dp,0.7658,0.0233,0.071,0.9598,5244.0,-0.8153,0.5523,0.5448,1.2186
expgrad_dp_floor,0.763,0.023,0.0708,0.9606,5279.8,-0.1384,0.4992,0.5154,1.0373
