arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6578,0.0035,0.0283,1.106,311.4,,,,
expgrad_dp,0.6579,0.0044,0.0325,1.1507,313.8,0.7668,-3.6549,0.5381,0.5467
expgrad_dp_floor,0.6578,0.0035,0.0283,1.106,311.4,0.0,,,
