seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.7804136253041363,0.01890622335258746,0.0509510301910856,0.7950121654501217,0.09670962384048998,0.0255257394593576,3436,3140,0.07780340048790252,0.04627473806752036,0.03152866242038216,0.5947649817017383,mixed,0.07600985113354009,0.8160962767957873,levelling down,206,47,50,149,7.363213038416764,6.337579617834395,0.5802816901408451,1.3061224489795917,-60.0,0.06873479318734793,0.035736009732360095,0.5199115044247787,-60,-2.605297438124186
0,expgrad_eo,0.7931873479318735,0.08925835848231167,0.02262022560854937,0.7950121654501217,0.09670962384048998,0.0255257394593576,3436,3140,0.007451265358178305,0.002037252619324803,0.005414012738853502,0.27341028958105357,mixed,0.0024385953339051136,0.5590622182146103,mixed,14,7,4,21,0.6111757857974389,0.7961783439490446,0.4,0.6428571428571429,10.0,0.006995133819951338,0.007147201946472019,1.0,10,0.4342162396873643
0,gridsearch_dp,0.7825425790754258,0.02233785397032545,0.06275040130175691,0.7950121654501217,0.09670962384048998,0.0255257394593576,3436,3140,0.07437176987016453,0.04889406286379511,0.02547770700636942,0.6574277168494517,mixed,0.0878092222442114,0.7918263090676881,levelling down,207,39,54,134,7.159487776484284,5.987261146496815,0.6070381231671554,1.5086705202312138,-88.0,0.06599756690997567,0.0,0.0,-88,-3.821102909248806
0,prejudice_remover,0.7895377128953771,0.05024988321481799,0.022455307078303344,0.7950121654501217,0.09670962384048998,0.0255257394593576,3436,3140,0.046459740625671986,0.020663562281722947,0.02579617834394904,0.4447627559570361,mixed,0.04751412802075783,0.5021288411699374,mixed,106,35,27,108,4.10360884749709,4.2993630573248405,0.4953271028037383,0.9300699300699301,10.0,0.041970802919708027,0.0,0.0,10,0.4342162396873643
0,adversarial_debiasing,0.7895377128953771,0.06093480050124944,0.019277876728895915,0.7950121654501217,0.09670962384048998,0.0255257394593576,3436,3140,0.035774823339240536,0.025902211874272385,0.00987261146496815,0.7240346550044561,mixed,0.0443366976713504,0.8302335961910423,levelling down,126,37,40,71,4.743888242142026,3.535031847133758,0.6395939086294417,1.537037037037037,-58.0,0.041666666666666664,0.0,0.0,-58,-2.518454190186713
1,expgrad_dp,0.7822384428223844,0.02129531450434885,0.05509818149833978,0.7957725060827251,0.10692925413197096,0.04949315038371038,3436,3140,0.08563393962762211,0.05442374854481957,0.03121019108280254,0.635539469297809,mixed,0.10459133188205016,0.7429832860296436,mixed,227,40,56,154,7.770663562281723,6.687898089171974,0.5958005249343832,1.458762886597938,-89.0,0.07253649635036497,0.01931265206812652,0.2662473794549266,-89,-3.7394957983193278
1,expgrad_eo,0.7939476885644768,0.09881361084952878,0.04314708533984213,0.7957725060827251,0.10692925413197096,0.04949315038371038,3436,3140,0.008115643282442186,0.0017462165308498312,0.006369426751592355,0.21516674280493436,levelling up,0.006346065043868254,0.3222453222453184,mixed,11,5,3,23,0.46565774155995343,0.8280254777070064,0.3235294117647059,0.5,14.0,0.006386861313868613,0.010492700729927007,1.0,14,0.5882352941176471
1,gridsearch_dp,0.7746350364963503,0.008187938871299039,0.07612419464784392,0.7957725060827251,0.10692925413197096,0.04949315038371038,3436,3140,0.09874131526067192,0.06402793946449359,0.034713375796178336,0.6484412253924627,mixed,0.1256173450315543,0.8031228665954806,levelling down,272,52,73,182,9.429569266589057,8.121019108280255,0.5991189427312775,1.4743589743589745,-111.0,0.08804744525547445,0.0,0.0,-111,-4.663865546218488
1,prejudice_remover,0.7898418491484185,0.0553787918109489,0.023453613914726112,0.7957725060827251,0.10692925413197096,0.04949315038371038,3436,3140,0.05155046232102206,0.030849825378346907,0.020700636942675155,0.5984393541659175,mixed,0.0729467642984365,0.6167480557062757,mixed,142,36,36,101,5.180442374854482,4.3630573248407645,0.5843621399176955,1.2992700729927007,-41.0,0.047901459854014596,0.0,0.0,-41,-1.7226890756302522
1,adversarial_debiasing,0.7934914841849149,0.07122005294261585,0.005673197440464461,0.7957725060827251,0.10692925413197096,0.04949315038371038,3436,3140,0.03570920118935511,0.02997671711292199,0.00573248407643312,0.8394675913909279,levelling down,0.055166347824174844,0.76610331632653,levelling down,137,34,56,74,4.976717112922002,4.140127388535032,0.6492890995260664,1.787037037037037,-85.0,0.04577250608272506,0.0,0.0,-85,-3.5714285714285716
2,expgrad_dp,0.7804136253041363,0.029795051274256135,0.06471842909602654,0.7945559610705596,0.0966714369397092,0.027834144166710706,3436,3140,0.06687638566545306,0.043946449359720585,0.02292993630573248,0.6571295521196564,mixed,0.08497702135145235,0.8101953680941908,levelling down,191,40,53,125,6.722933643771828,5.6687898089171975,0.6044303797468354,1.4787878787878788,-79.0,0.06219586374695864,0.012773722627737226,0.20537897310513448,-79,-3.393470790378007
2,expgrad_eo,0.7947080291970803,0.08723778946041538,0.01964338651818115,0.7945559610705596,0.0966714369397092,0.027834144166710706,3436,3140,0.009433647479293816,0.00465657741559955,0.0047770700636942665,0.4936136765572813,mixed,0.012298524528882804,0.3879849812265337,mixed,17,1,0,15,0.5238649592549476,0.47770700636942676,0.53125,1.0625,-1.0,0.005018248175182482,0.0006082725060827251,0.12121212121212122,-1,-0.0429553264604811
2,gridsearch_dp,0.7784367396593674,0.02587440587855827,0.06490093893616555,0.7945559610705596,0.0966714369397092,0.027834144166710706,3436,3140,0.07079703106115093,0.04627473806752036,0.024522292993630568,0.653625404539218,mixed,0.08515953119159136,0.8484817186531705,levelling down,200,41,57,134,7.013969732246799,6.082802547770701,0.5988023952095808,1.4685714285714286,-82.0,0.06569343065693431,0.0,0.0,-82,-3.52233676975945
2,prejudice_remover,0.7852798053527981,0.05700933539962777,0.03863271543857327,0.7945559610705596,0.0966714369397092,0.027834144166710706,3436,3140,0.03966210154008143,0.021827706635622834,0.017834394904458595,0.5503416558389966,mixed,0.058891307693999084,0.6713464267045036,mixed,130,55,38,94,5.3841676367869615,4.203821656050955,0.5803571428571429,1.1275167785234899,-19.0,0.04820559610705596,0.0,0.0,-19,-0.8161512027491409
2,adversarial_debiasing,0.7863442822384428,0.062499721940042885,0.025700903753545723,0.7945559610705596,0.0966714369397092,0.027834144166710706,3436,3140,0.034171714999666314,0.029394644935972047,0.0047770700636942665,0.8602039709232939,levelling down,0.045959496008971534,1.023396009760299,levelling down,134,33,51,66,4.860302677532014,3.7261146496815285,0.67,1.8686868686868687,-86.0,0.04318734793187348,0.0,0.0,-86,-3.6941580756013748
