seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.2582280105215885,0.7986828319113906,0.12255281735795281,0.112461431199193,0.5686073026611481,1703,,,,,,,
0,expgrad_dp,0.2582280105215885,0.7546774434964826,0.013406205584210795,0.05383167295109392,0.9365821687512705,1391,0.10914661177374202,0.6659991627917502,0.8053097345132744,2.012987012987013,546.0,132.0,-18.3206106870229
0,expgrad_dp_floor,0.2582280105215885,0.7542284089208202,0.010785743480950655,0.06494822025581978,0.9585664646656311,1722,0.11176707387700216,0.21269324977820406,0.6795952782462057,0.9597457627118644,403.0,190.0,1.115678214914856
1,baseline,0.2582921665490473,0.7962879808411915,0.13516563577787133,0.15568815641132144,0.5434684232850928,1763,,,,,,,
1,expgrad_dp,0.2582921665490473,0.7518335578506211,0.020088192546729583,0.04173356465274439,0.9117021588403682,1488,0.11507744323114175,0.5958232421487274,0.7830609212481426,1.8487654320987654,527.0,146.0,-15.598411798071469
1,expgrad_dp_floor,0.2582921665490473,0.7543780871127077,0.024263446523235477,0.04378151000587671,0.9117850408548082,1799,0.11090218925463585,0.18955091097163224,0.6785714285714286,0.9251559251559252,399.0,189.0,2.0419739081111743
2,baseline,0.25842047860396483,0.7922466696602305,0.14388313931878607,0.2439476651041358,0.4889286956506482,1652,,,,,,,
2,expgrad_dp,0.25842047860396483,0.749738063164197,0.02150035995697805,0.04219821861558894,0.9017622691373265,1428,0.12238277936180803,0.5120974210935758,0.7736131934032984,1.6436781609195403,516.0,151.0,-13.559322033898304
2,expgrad_dp_floor,0.25842047860396483,0.7522825924262835,0.031881198144276646,0.04440924977716293,0.8779884973275427,1695,0.11200194117450943,0.18067326488154,0.6736842105263158,0.9079229122055674,384.0,186.0,2.6029055690072638
3,baseline,0.26130749983960994,0.7980841191438407,0.14887746521136205,0.14497048003322854,0.51047396774817,1795,,,,,,,
3,expgrad_dp,0.26130749983960994,0.7464451429426733,0.024843946610291934,0.03450670760682824,0.8955774663531082,1550,0.12403351860107012,0.5337932215437948,0.7764705882352941,1.7142857142857142,528.0,152.0,-13.649025069637883
3,expgrad_dp_floor,0.26130749983960994,0.7437509354886993,0.026424546719699127,0.03402954963507987,0.9046768654831548,1810,0.12245291849166293,0.21980301458079335,0.6666666666666666,0.9686192468619247,410.0,205.0,0.8356545961002786
4,baseline,0.25688073394495414,0.8009280047897022,0.1341020647823773,0.14544888150477664,0.5272995084887117,1682,,,,,,,
4,expgrad_dp,0.25688073394495414,0.7591677892531058,0.027864745085012826,0.028595315688198675,0.8738153447662675,1431,0.10623731969736447,0.5917729243429848,0.7939297124600639,1.8202614379084967,497.0,129.0,-14.922711058263971
4,expgrad_dp_floor,0.25688073394495414,0.7557251908396947,0.018602181475119772,0.04444463189939667,0.9273887241500309,1682,0.11549988330725752,0.23813800329292026,0.6813559322033899,1.0,402.0,188.0,0.0
