arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6195,0.1318,0.0606,0.7136,36391.4,,,,
expgrad_dp,0.621,0.0122,0.0927,0.9731,37076.0,1.881,0.0798,0.6775,0.8168
expgrad_dp_floor,0.7877,0.0,0.0,1.0,82622.0,127.0415,-4.1063,0.0,0.0
