arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9002,0.0133,0.0502,0.9861,5958.4,,,,
expgrad_eo,0.8988,0.0074,0.0376,0.9952,5959.2,0.0136,0.4501,0.5722,1.2469
