arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8994,0.2531,0.393,0.7382,5780.4,,,,
expgrad_dp,0.892,0.0135,0.0254,0.9862,6118.6,5.8513,-0.0673,0.0626,0.0535
expgrad_dp_floor,0.8903,0.0125,0.0172,0.9874,6212.6,7.4777,-0.129,0.003,0.0019
