arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7644,0.4409,0.3052,0.395,4181.6,,,,
expgrad_dp,0.7167,0.018,0.142,0.9769,4271.4,2.1477,0.0749,0.6462,0.8473
expgrad_dp_floor,0.7152,0.0133,0.1445,0.9809,4250.0,1.6346,0.0835,0.6501,0.8813
