method,first_pct,pair_pct
expgrad_dp,150.89645753043862,11.655166739333755
expgrad_eo,9.456349755011217,-26.40120183713345
gridsearch_dp,109.71601056338316,14.210935260417168
prejudice_remover [Female],137.63166851220734,20.454825244633625
prejudice_remover [Male],-5.123568029838477,-12.53604954976143
adversarial_debiasing,29.784706287553895,-30.1095215364484
