arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7777,0.1251,0.0505,0.5954,1335.0,,,,
expgrad_dp,0.7637,0.0172,0.1441,0.9333,1179.0,-11.6939,0.738,0.6691,1.9688
expgrad_dp_floor,0.7626,0.019,0.1423,0.9384,1341.4,0.4786,0.4587,0.5289,0.9762
