arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7929,0.082,0.0304,0.7272,1718.6,,,,
postprocess_dp,0.7839,0.0111,0.1408,0.9925,1685.0,-1.9592,0.5448,0.5655,1.3966
