arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7947,0.0966,0.0317,0.7586,2324.4,,,,
expgrad_dp,0.7944,0.092,0.028,0.7685,2318.8,-0.2429,0.6843,0.6241,1.6282
expgrad_dp_floor,0.7948,0.0955,0.0322,0.7615,2328.6,0.1829,-0.1064,0.1739,0.16
