seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.25617501764290757,0.7889537494387068,0.12516092063212156,0.06543217752825714,0.5890431918604445,1635,,,,,,,
0,expgrad_dp,0.25617501764290757,0.7786259541984732,0.012130753479378364,0.09346071645028553,0.9501179983695844,1586,0.1130301671527432,0.5429595248440864,0.5285714285714286,1.1775362318840579,259.0,231.0,-2.996941896024465
0,expgrad_dp_floor,0.25617501764290757,0.7745846430175124,0.009134294137326249,0.09880272629642617,0.9664723329927825,1791,0.11602662649479531,0.2768269769486257,0.38934426229508196,0.5851063829787234,190.0,298.0,9.541284403669724
1,baseline,0.2579072303842946,0.7858105074090705,0.1386395555618606,0.11882144034365794,0.5640792333235276,1682,,,,,,,
1,expgrad_dp,0.2579072303842946,0.7705433318365514,0.023312548855315363,0.06580981252258944,0.9095763538837768,1648,0.11532700670654525,0.522199350384444,0.5137795275590551,1.1140939597315436,261.0,247.0,-2.0214030915576693
1,expgrad_dp_floor,0.2579072303842946,0.7724891483310882,0.02466231583128603,0.06749826953161989,0.9076288987070952,1705,0.11397723973057458,0.44786788286609874,0.47484909456740443,0.9278996865203761,236.0,261.0,1.3674197384066586
2,baseline,0.25579008147815485,0.7928453824277802,0.12809722272852075,0.06231671398343386,0.6001118928788255,1731,,,,,,,
2,expgrad_dp,0.25579008147815485,0.7762311031282743,0.02061849190633641,0.09057917849585839,0.9226917405619408,1716,0.10747873082218434,0.49896160702799064,0.4781704781704782,1.0510204081632653,230.0,251.0,-0.8665511265164645
2,expgrad_dp_floor,0.25579008147815485,0.7762311031282743,0.02251811406496157,0.08372941188979977,0.9176068586101563,1754,0.10557910866355918,0.44546533036819086,0.4472049689440994,0.9278996865203761,216.0,267.0,1.3287117273252456
3,baseline,0.25425033681914416,0.7852117946415207,0.12520572431209293,0.06636575329356598,0.6016493059523103,1700,,,,,,,
3,expgrad_dp,0.25425033681914416,0.7732375392905254,0.030563562055969967,0.09670164917541224,0.8827556205839744,1644,0.09464216225612296,0.5666370988781634,0.5361990950226244,1.219607843137255,237.0,205.0,-3.2941176470588234
3,expgrad_dp_floor,0.25425033681914416,0.77413560844185,0.02596467530620486,0.08529139685476417,0.9037844603690368,1720,0.09924104900588807,0.4479075721866111,0.4697986577181208,0.9315068493150684,210.0,237.0,1.1764705882352942
4,baseline,0.2543786488740617,0.7873072893279449,0.1293047672013359,0.08877369825725434,0.5836696923074254,1662,,,,,,,
4,expgrad_dp,0.2543786488740617,0.7747343212093998,0.022481121848231672,0.07737301561984966,0.9112212096435064,1620,0.10682364535310424,0.5369213260645551,0.5257510729613734,1.1578947368421053,245.0,221.0,-2.527075812274368
4,expgrad_dp_floor,0.2543786488740617,0.7766801377039365,0.019905583651882386,0.09312896743117804,0.9283686582104088,1793,0.10939918354945352,0.29884006562538246,0.39789473684210525,0.6371191135734072,189.0,286.0,7.8820697954271965
