void,False
binding,0.14647202439697027
span,4.030418621861506
e0,False
r_pie_eo,0.33438819025805855
r_exchange_eo,-0.4391048607015614
e1,False
e2,False
e3,True
n_kept,20
r_pie_dp_paired,0.7618138688878195
r_pie_eo_paired,0.33438819025805855
n_paired,20
