arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8319,0.0824,0.0211,0.8925,4308.6,,,,
expgrad_eo,0.8317,0.0785,0.0196,0.8974,4307.4,-0.0279,0.5581,0.5405,1.2967
