arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.842,0.0502,0.0332,0.9364,5053.6,,,,
expgrad_dp,0.8338,0.0075,0.1112,0.9903,5070.8,0.3403,0.4146,0.4561,0.8468
expgrad_dp_floor,0.8334,0.0071,0.1137,0.9908,5074.0,0.4042,0.4045,0.4532,0.8194
