seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.7670237184391737,0.051705229529497326,0.05048550562195453,0.7945677123182862,0.141511401971653,0.1433155963519237,1912,702,0.08980617244215566,0.04707112970711294,0.04273504273504272,0.5241413638626181,mixed,0.09283009072996917,1.0822318251143876,levelling down,150,60,22,52,10.98326359832636,10.54131054131054,0.7425742574257426,1.5357142857142858,-60.0,0.10864575363427698,0.07268553940321347,0.6690140845070423,-60,-8.968609865470851
0,expgrad_eo,0.7949502677888294,0.1058228730822873,0.07423575633870949,0.7945677123182862,0.141511401971653,0.1433155963519237,1912,702,0.03568852888936569,0.021443514644351458,0.014245014245014231,0.6008517389670579,mixed,0.06907984001321421,0.4474807856532882,mixed,75,34,11,21,5.700836820083682,4.5584045584045585,0.78125,1.5636363636363637,-31.0,0.05394032134659526,0.009946442234123947,0.18439716312056736,-31,-4.633781763826607
0,gridsearch_dp,0.7735271614384086,0.0445067291301601,0.06092712106374698,0.7945677123182862,0.141511401971653,0.1433155963519237,1912,702,0.09700467284149289,0.0685146443514644,0.02849002849002849,0.7063025145543078,mixed,0.08238847528817672,1.4632679364170131,levelling down,193,62,31,51,13.336820083682008,11.68091168091168,0.7909836065573771,1.9823008849557522,-111.0,0.12892119357306808,0.0,0.0,-111,-16.591928251121075
0,prejudice_remover,0.787681713848508,0.06811828726054667,0.03906462003138389,0.7945677123182862,0.141511401971653,0.1433155963519237,1912,702,0.07339311471110632,0.023535564853556457,0.049857549857549865,0.3206781037458123,mixed,0.10425097632053981,0.3409913988229963,mixed,62,17,17,52,4.131799163179917,9.82905982905983,0.543859649122807,1.144927536231884,-10.0,0.056618209640397855,0.0,0.0,-10,-1.4947683109118086
0,adversarial_debiasing,0.79265493496557,0.11263544684046778,0.13801809880009908,0.7945677123182862,0.141511401971653,0.1433155963519237,1912,702,0.02887595513118521,0.04027196652719661,-0.011396011396011402,1.3946540069147022,levelling down,0.005297497551824626,11.086859688195991,levelling down,99,22,22,14,6.328451882845188,5.128205128205129,0.8761061946902655,3.361111111111111,-85.0,0.06006120887528692,0.0,0.0,-85,-12.705530642750373
1,expgrad_dp,0.7475133894414691,0.020345337290943982,0.04032705263282088,0.7918898240244836,0.12515347661791176,0.1751123800983989,1912,702,0.10480813932696778,0.04497907949790794,0.05982905982905984,0.42915635929369605,mixed,0.2154394327312198,0.6456736035049289,mixed,167,81,18,60,12.97071129707113,11.11111111111111,0.73568281938326,1.3120567375886525,-44.0,0.12471308339709258,0.08990053557765876,0.7208588957055214,-44,-6.94006309148265
1,expgrad_eo,0.7869166029074216,0.09527321818116796,0.09694774472904888,0.7918898240244836,0.12515347661791176,0.1751123800983989,1912,702,0.0298802584367438,0.009937238493723854,0.019943019943019946,0.33256869296364644,mixed,0.07816463536935003,0.3163773584905664,mixed,55,36,5,19,4.7594142259414225,3.4188034188034186,0.7432432432432432,1.0909090909090908,-5.0,0.04399387911247131,0.03481254781943382,0.7913043478260869,-5,-0.7886435331230284
1,gridsearch_dp,0.7471308339709258,0.0026180428900094144,0.07414136885448985,0.7918898240244836,0.12515347661791176,0.1751123800983989,1912,702,0.12253543372790235,0.05700836820083682,0.06552706552706553,0.46523986137289475,mixed,0.24925374895288877,0.6324907696677082,mixed,197,88,22,68,14.905857740585773,12.820512820512821,0.7433962264150943,1.4038461538461537,-63.0,0.1434583014537108,0.0,0.0,-63,-9.936908517350158
1,prejudice_remover,0.7807957153787299,0.04806500256291052,0.025140001245993776,0.7918898240244836,0.12515347661791176,0.1751123800983989,1912,702,0.07708847405500124,0.017259414225941405,0.05982905982905984,0.22389098289359213,levelling up,0.16232287598664408,0.24756505306003748,levelling up,50,17,14,56,3.50418410041841,9.971509971509972,0.4716981132075472,0.8767123287671232,9.0,0.05241009946442234,0.0,0.0,9,1.4195583596214512
1,adversarial_debiasing,0.7762050497322112,0.06904659728927512,0.05764715598711606,0.7918898240244836,0.12515347661791176,0.1751123800983989,1912,702,0.056106879328636644,0.05753138075313807,-0.0014245014245014287,1.0253890688904235,levelling down,0.11746522411128285,1.0,levelling down,141,31,21,20,8.99581589958159,5.84045584045584,0.8757763975155279,3.176470588235294,-111.0,0.08148431522570773,0.0,0.0,-111,-17.50788643533123
