seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.7415511265164645,0.828405357594137,0.1529740730012411,0.08828314399631343,0.8088007158419145,2960,,,,,,,
0,expgrad_dp,0.7415511265164645,0.8170331058882992,0.05073887308410008,0.08098441926345606,0.9363692614684989,3087,0.10223519991714103,0.026223503740648402,0.32558139534883723,0.3894230769230769,70.0,145.0,4.29054054054054
0,expgrad_dp_floor,0.7415511265164645,0.8157695223654283,0.05639160643363339,0.07531869688385268,0.9295172405944391,3090,0.09658246656760772,0.0,0.3188405797101449,0.3719806763285024,66.0,141.0,4.391891891891892
1,baseline,0.7422010398613518,0.8263836239575436,0.11266199750398787,0.07015086854601182,0.8558036884887684,2940,,,,,,,
1,expgrad_dp,0.7422010398613518,0.8112206216830933,0.001169472166847041,0.19059591258599762,1.0015071529257835,3072,0.1138314696708349,0.047104111986001757,0.340080971659919,0.4334763948497854,84.0,163.0,4.489795918367347
1,expgrad_dp_floor,0.7422010398613518,0.8109679049785191,0.0019124142173670977,0.18917948199109674,1.0024646167431124,3073,0.11457441172135496,0.046798671835613585,0.3413654618473896,0.4340425531914894,85.0,164.0,4.523809523809524
2,baseline,0.7413344887348353,0.8213292898660601,0.12176168604310378,0.06265953397046742,0.8453697654384514,2952,,,,,,,
2,expgrad_dp,0.7413344887348353,0.8041445539550164,0.022567398302871133,0.11103298259813843,0.971326775197666,3084,0.09919428774023265,0.0038610592382873426,0.36086956521739133,0.42358078602620086,83.0,147.0,4.471544715447155
2,expgrad_dp_floor,0.7413344887348353,0.8016173869092748,0.02297344131554524,0.11712869283690813,0.9708534230928627,3088,0.09878824472755854,-0.007753858206934213,0.3624454148471616,0.41125541125541126,83.0,146.0,4.607046070460704
3,baseline,0.7438258232235702,0.8261309072529694,0.12065879696312842,0.07202821021418127,0.8468448619977014,2955,,,,,,,
3,expgrad_dp,0.7438258232235702,0.8140005054334092,0.03178232680003401,0.09711655200323754,0.9601231834334989,3111,0.08887647016309441,-0.10342310499827105,0.32057416267942584,0.33047210300429186,67.0,142.0,5.279187817258883
3,expgrad_dp_floor,0.7438258232235702,0.8127369219105383,0.028741414623125405,0.1035208417644678,0.963834297069407,3106,0.09191738234000302,-0.07500116086492062,0.32710280373831774,0.34913793103448276,70.0,144.0,5.109983079526227
4,baseline,0.7431759098786829,0.828405357594137,0.11411060645810411,0.07428823305483756,0.8559967165480378,2982,,,,,,,
4,expgrad_dp,0.7431759098786829,0.8099570381602224,0.0020558239429365743,0.18893160663698905,0.9973790252368128,3101,0.11205478251516754,0.07177645845924142,0.35294117647058826,0.45161290322580644,84.0,154.0,3.9906103286384975
4,expgrad_dp_floor,0.7431759098786829,0.8104624715693708,0.0012437379175883612,0.1928116147308782,0.998409696521634,3093,0.11286686854051575,0.09162002722734819,0.3625,0.4788732394366197,87.0,153.0,3.722334004024145
