seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.7229402844970756,0.8327156334231806,0.07105235279349975,0.013306032459258266,0.9063923310158222,4298,,,,,,,
0,expgrad_dp,0.7229402844970756,0.8241239892183289,0.009375384282432675,0.11685060525786334,0.987136597066043,4299,0.061676968511067076,0.4896877514088093,0.4895397489539749,0.9932432432432432,117.0,122.0,0.023266635644485806
0,expgrad_dp_floor,0.7229402844970756,0.8256401617250674,0.009615307098365666,0.11291475253168803,0.9868672165515069,4318,0.061437045695134085,0.4375780851488513,0.4588744588744589,0.8666666666666667,106.0,125.0,0.46533271288971617
1,baseline,0.7195465376561485,0.8301886792452831,0.0828015309187613,0.01978090838977936,0.8919527879349382,4307,,,,,,,
1,expgrad_dp,0.7195465376561485,0.8212601078167115,0.014782561006308703,0.0936588340822212,0.9800805651556315,4362,0.0680189699124526,0.35619980535620954,0.39147286821705424,0.7027027027027027,101.0,157.0,1.2769909449732992
1,expgrad_dp_floor,0.7195465376561485,0.823955525606469,0.012729875409319358,0.09552092414995639,0.9828465498174064,4368,0.07007165550944194,0.3457652551120445,0.40074906367041196,0.6855670103092784,107.0,160.0,1.4162990480612956
2,baseline,0.723806773052206,0.831199460916442,0.0840371390981196,0.021064909476188665,0.890954392720657,4329,,,,,,,
2,expgrad_dp,0.723806773052206,0.8247978436657682,0.018719543399516758,0.09184704245188119,0.9745822513462172,4317,0.06531759569860285,0.5233688887652719,0.5039370078740157,1.0794701986754967,128.0,126.0,-0.2772002772002772
2,expgrad_dp_floor,0.723806773052206,0.8242924528301887,0.022441923747237857,0.08769951713500101,0.9695827637200055,4314,0.06159521535088175,0.5334443074166455,0.5102040816326531,1.1027397260273972,125.0,120.0,-0.3465003465003465
3,baseline,0.7188966712398007,0.8325471698113207,0.08071818788670237,0.022726510629736463,0.8948080016857118,4319,,,,,,,
3,expgrad_dp,0.7188966712398007,0.8227762803234502,0.013020893950368428,0.10042187814365233,0.982493550436207,4377,0.06769729393633395,0.34808708341020766,0.3984375,0.6864864864864865,102.0,154.0,1.3429034498726558
3,expgrad_dp_floor,0.7188966712398007,0.8256401617250674,0.013403884796625909,0.09738301421769163,0.9819463992435253,4368,0.06731430309007647,0.3697896723720011,0.4153225806451613,0.7167630057803468,103.0,145.0,1.1345218800648298
4,baseline,0.7209184778684381,0.8330525606469003,0.09333553915471093,0.028380893300248122,0.8785751383967426,4290,,,,,,,
4,expgrad_dp,0.7209184778684381,0.8273247978436657,0.03096900544669079,0.07916764469183823,0.9586942835719879,4360,0.062366533708020144,0.3033361128204751,0.3601694915254237,0.6089385474860335,85.0,151.0,1.6317016317016317
4,expgrad_dp_floor,0.7209184778684381,0.8254716981132075,0.029329968131028505,0.08626077224867545,0.9607587948584418,4351,0.06400557102368243,0.33186623310040614,0.38114754098360654,0.6611111111111111,93.0,151.0,1.421911421911422
