seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.3057982525814138,0.8066037735849056,0.09865778091470923,0.01885020232265533,0.7226170226894276,1823,,,,,,,
0,expgrad_dp,0.3057982525814138,0.792621293800539,0.022026345682275794,0.06957225088886065,0.9316298600552222,1848,0.07663143523243343,0.4372916314755383,0.44314868804664725,0.8966942148760331,152.0,191.0,1.3713658804168953
0,expgrad_dp_floor,0.3057982525814138,0.7927897574123989,0.02369571704393869,0.06794358639374665,0.9267498552098141,1851,0.07496206387077053,0.4293257637264766,0.4408284023668639,0.8838174273858921,149.0,189.0,1.5359297860669228
1,baseline,0.3057260452018196,0.8030660377358491,0.0847829908067621,0.0320603592268337,0.7582441492038022,1834,,,,,,,
1,expgrad_dp,0.3057260452018196,0.7872304582210242,0.003942813981933302,0.0792621413708272,0.9872629781976988,1826,0.0808401768248288,0.5089219497943682,0.4792243767313019,1.0337552742616034,173.0,188.0,-0.4362050163576881
1,expgrad_dp_floor,0.3057260452018196,0.7855458221024259,0.004533259573053339,0.07911516167509575,0.9854954943172157,1842,0.08024973123370877,0.4754567372996467,0.4619718309859155,0.9666666666666667,164.0,191.0,0.4362050163576881
2,baseline,0.3050761787854719,0.8116576819407008,0.09440475590297975,0.03871092191616865,0.7379963772637376,1863,,,,,,,
2,expgrad_dp,0.3050761787854719,0.7971698113207547,0.020179386454360626,0.06565932470538535,0.938190375230241,1879,0.07422536944861913,0.4559367045232036,0.4523076923076923,0.9282511210762332,147.0,178.0,0.8588298443370908
2,expgrad_dp_floor,0.3050761787854719,0.7946428571428571,0.021195634154461462,0.06581529791396755,0.9351435113283788,1878,0.07320912174851829,0.4577337432105049,0.4523076923076923,0.9330357142857143,147.0,178.0,0.8051529790660226
3,baseline,0.30543721568344284,0.8118261455525606,0.0944490393223138,0.048279051823534314,0.72862783172788,1790,,,,,,,
3,expgrad_dp,0.30543721568344284,0.7978436657681941,0.018554298512031664,0.07095212208626889,0.9406970777144609,1803,0.07589474081028214,0.46339456431647025,0.46017699115044247,0.944206008583691,156.0,183.0,0.7262569832402235
3,expgrad_dp_floor,0.30543721568344284,0.7988544474393531,0.02061813294745446,0.06960622706608044,0.9340307296139833,1795,0.07383090637485934,0.48084192783387836,0.47023809523809523,0.9781659388646288,158.0,178.0,0.27932960893854747
4,baseline,0.3050761787854719,0.8035714285714286,0.09213699064416248,0.033304325715362904,0.7332364170974969,1781,,,,,,,
4,expgrad_dp,0.3050761787854719,0.7961590296495957,0.02534669375449361,0.06829430822311167,0.9194146255526965,1793,0.06679029688966887,0.46198335305398,0.45980707395498394,0.944954128440367,143.0,168.0,0.673778775968557
4,expgrad_dp_floor,0.3050761787854719,0.7959905660377359,0.026995172426009184,0.06369108421269531,0.914713365102734,1800,0.06514181821815329,0.44311467008774647,0.45016077170418006,0.9151785714285714,140.0,171.0,1.0668163952835485
