arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8469,0.1861,0.0949,0.2996,2784.8,,,,
postprocess_dp,0.8271,0.0053,0.3297,0.999,2341.6,-15.9036,0.5024,0.6745,2.1717
