seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.6472006778335397,6576,0.6747262773722628,0.07618175481785217,0.016905248807089324,0.8888018226193117,4266,,,,,,,
0,expgrad_dp,0.6472006778335397,6576,0.6462895377128953,0.019894633813573814,0.04951039758795256,0.9709238784417527,4437,0.05628712100427835,0.015511688106387528,0.32247557003257327,0.4375,99.0,208.0,4.008438818565401
0,expgrad_dp_floor,0.6472006778335397,6576,0.6062956204379562,0.006367202271935213,0.0558109980719248,0.9911102368929827,4690,0.06981455254591695,-0.44605115024321934,0.18703241895261846,0.16535433070866143,75.0,326.0,9.93905297702766
1,baseline,0.65280583979665,6576,0.6779197080291971,0.08695009009142618,0.03362733224711534,0.8750478839171307,4303,,,,,,,
1,expgrad_dp,0.65280583979665,6576,0.6541970802919708,0.033913304612829265,0.031023166777356725,0.9509157057078006,4437,0.053036785478596915,0.09328645127015088,0.3540856031128405,0.44166666666666665,91.0,166.0,3.1141064373692773
1,expgrad_dp_floor,0.65280583979665,6576,0.6198296836982968,0.03529915543922346,0.018263859045981934,0.9512116258691988,4647,0.05165093465220272,-0.5352938643084759,0.2006269592476489,0.16908212560386474,64.0,255.0,7.99442249593307
2,baseline,0.6482434986638859,6576,0.669860097323601,0.08904221320896022,0.03824414166182155,0.8723084121093542,4306,,,,,,,
2,expgrad_dp,0.6482434986638859,6576,0.6529805352798054,0.04823376315223593,0.010569253290252378,0.9305401466089344,4415,0.04080845005672429,0.07131760409190445,0.37872340425531914,0.5155555555555555,89.0,146.0,2.5313516024152345
2,expgrad_dp_floor,0.6482434986638859,6576,0.617852798053528,0.04110319361129444,0.012674538777843747,0.9433945598202774,4646,0.04793901959766578,-0.6010254903173925,0.20766773162939298,0.17475728155339806,65.0,248.0,7.895959126799815
3,baseline,0.6488300853809554,6576,0.669860097323601,0.06779175904436352,0.01758691206543961,0.9012160796961692,4300,,,,,,,
3,expgrad_dp,0.6488300853809554,6576,0.6284975669099757,0.008622824644268667,0.05709308765503318,0.9876652683273492,4570,0.05916893440009485,-0.21642417634748268,0.27218934911242604,0.2931937172774869,92.0,246.0,6.27906976744186
3,expgrad_dp_floor,0.6488300853809554,6576,0.6690997566909975,0.018657823124207495,0.058696906117215064,0.971882333221589,4305,0.049133935920156024,0.4620190602669636,0.48917748917748916,0.9673202614379085,113.0,118.0,0.11627906976744186
4,baseline,0.653327250211823,6576,0.6763990267639902,0.061350778197133415,0.02096664247861546,0.910259142662686,4303,,,,,,,
4,expgrad_dp,0.653327250211823,6576,0.6434002433090025,0.00032477402994146587,0.08104557289572079,0.9995216787111535,4464,0.06102600416719195,0.07630480610924485,0.35947712418300654,0.44482758620689655,110.0,196.0,3.7415756448989077
4,expgrad_dp_floor,0.653327250211823,6576,0.6105535279805353,0.008123799707851598,0.07890561623719694,1.0114775393898758,4680,0.06947457790498501,-0.34769546029425163,0.23056994818652848,0.19616204690831557,89.0,297.0,8.761329305135952
