arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8469,0.0971,0.0277,0.8803,5111.2,,,,
expgrad_dp,0.8365,0.0251,0.1195,0.9679,5158.4,0.924,0.3812,0.4281,0.7824
expgrad_dp_floor,0.8368,0.0268,0.1151,0.9658,5156.2,0.8801,0.3832,0.4312,0.789
