arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8557,0.0064,0.029,0.9922,17688.6,,,,
expgrad_dp,0.8557,0.0063,0.0292,0.9923,17686.6,-0.0112,2.5447,0.5933,1.5324
expgrad_dp_floor,0.8557,0.0064,0.029,0.9922,17688.6,0.0,,,
