seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.7506631299734748,0.0039141698580761886,0.0668158567774936,0.7506631299734748,0.0003754599384245827,0.06141740292955128,579,552,0.003538709919651606,0.001727115716753047,0.0018115942028985588,0.48806366047745603,mixed,0.0,,gap widened,1,0,0,1,0.17271157167530224,0.18115942028985507,0.5,1.0,0.0,0.0017683465959328027,0.0,0.0,0,0.0
0,expgrad_eo,0.7595048629531388,0.05228279642562139,0.1009932415793362,0.7506631299734748,0.0003754599384245827,0.06141740292955128,579,552,-0.052658256364045974,-0.03454231433506044,-0.018115942028985532,,gap widened,-0.10775166224313892,,gap widened,3,23,15,5,4.490500863557858,3.6231884057971016,0.375,0.6428571428571429,10.0,0.040671971706454466,0.03359858532272325,0.826086956521739,10,2.9069767441860463
0,gridsearch_dp,0.7506631299734748,0.0003754599384245827,0.06141740292955128,0.7506631299734748,0.0003754599384245827,0.06141740292955128,579,552,0.0,0.0,0.0,,gap widened,0.0,,gap widened,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0
0,prejudice_remover,0.7497789566755084,0.039601637005331536,0.08156620242427559,0.7506631299734748,0.0003754599384245827,0.06141740292955128,579,552,-0.03997709694375612,-0.03454231433506044,-0.005434782608695676,,gap widened,-0.08832462308807831,,gap widened,13,33,31,28,7.944732297063903,10.68840579710145,0.3170731707317073,0.7213114754098361,17.0,0.09283819628647215,0.0,0.0,17,4.941860465116279
0,adversarial_debiasing,0.7276746242263483,0.03600660809491629,0.09781924644977696,0.7506631299734748,0.0003754599384245827,0.06141740292955128,579,552,0.03563114815649171,0.08635578583765113,-0.050724637681159424,2.423603793466807,levelling down,0.09106082578597424,1.8867187500000002,levelling down,60,10,42,14,12.089810017271157,10.144927536231885,0.8108108108108109,4.25,-78.0,0.11140583554376658,0.0,0.0,-78,-22.674418604651162
1,expgrad_dp,0.7957559681697612,0.011967785537283171,0.04606486863520111,0.7939876215738285,0.01912968386273184,0.04606486863520111,579,552,0.007161898325448668,0.001727115716753047,0.005434782608695621,0.24115334207077693,levelling up,0.0230388267162831,0.19121140142517515,levelling up,1,0,1,4,0.17271157167530224,0.9057971014492754,0.2,0.5,2.0,0.005305039787798408,0.002652519893899204,0.5,2,0.5830903790087464
1,expgrad_eo,0.7922192749778957,0.04760832019223549,0.032670260212876556,0.7939876215738285,0.01912968386273184,0.04606486863520111,579,552,-0.028478636329503648,-0.010362694300518116,-0.018115942028985532,,gap widened,-0.0398664733083427,,gap widened,2,8,11,1,1.7271157167530224,2.1739130434782608,0.6666666666666666,1.4444444444444444,-4.0,0.019451812555260833,0.004420866489832007,0.22727272727272727,-4,-1.1661807580174928
1,gridsearch_dp,0.7851458885941645,0.01617293684763832,0.08671026349631972,0.7939876215738285,0.01912968386273184,0.04606486863520111,579,552,0.03530262071037016,0.01899827288428324,0.016304347826086918,0.5381547460781712,mixed,0.07951405040085358,0.6094287680660703,mixed,15,4,11,20,3.2815198618307426,5.615942028985507,0.42857142857142855,1.0833333333333333,-2.0,0.04420866489832007,0.0,0.0,-2,-0.5830903790087464
1,prejudice_remover,0.7754199823165341,0.024142074040699846,0.044081318298070216,0.7939876215738285,0.01912968386273184,0.04606486863520111,579,552,-0.005012390177968007,-0.008635578583765069,0.003623188405797062,,gap widened,-0.022245327933893333,,gap widened,15,20,24,26,6.0449050086355784,9.057971014492754,0.36585365853658536,0.8478260869565217,7.0,0.07515473032714412,0.0,0.0,7,2.0408163265306123
1,adversarial_debiasing,0.7550839964633068,0.005829015544041444,0.03592634142337264,0.7939876215738285,0.01912968386273184,0.04606486863520111,579,552,0.013300668318690395,0.0984455958549223,-0.0851449275362319,7.401552575864504,levelling down,0.0287301283279065,7.05333333333334,levelling down,65,8,54,7,12.607944732297064,11.05072463768116,0.9027777777777778,7.933333333333334,-104.0,0.1184792219274978,0.0,0.0,-104,-30.32069970845481
