seed,arm,accuracy,sex_dp_gap,intersectional_gap_all,intersectional_gap_reliable,gap_inflation,worst_subgroup,worst_subgroup_rate,n_unreliable_subgroups
0,baseline,0.7506631299734748,0.0003754599384245827,0.42857142857142855,0.0005176505388271302,0.4280537780326014,Male x White,0.3104693140794224,9
0,expgrad_dp_sex,0.7506631299734748,0.0039141698580761886,0.42857142857142855,0.0041849020833753525,0.4243865264880532,Male x White,0.30866425992779783,9
0,expgrad_dp_intersectional,0.748894783377542,0.0029098145227904326,0.5,0.006702566067671056,0.49329743393232894,Female x White,0.31098696461824954,9
1,baseline,0.7939876215738285,0.01912968386273184,1.0,0.027342183432234213,0.9726578165677657,Female x White,0.2902621722846442,9
1,expgrad_dp_sex,0.7957559681697612,0.011967785537283171,1.0,0.019909323871476425,0.9800906761285235,Female x White,0.2958801498127341,9
1,expgrad_dp_intersectional,0.784261715296198,0.021110235037921476,0.75,0.02382797365362266,0.7261720263463773,Female x White,0.28651685393258425,9
2,baseline,0.7524314765694076,0.011169933168130919,0.3333333333333333,0.009436194856923819,0.3238971384764095,Female x White,0.2843691148775895,9
2,expgrad_dp_sex,0.7595048629531388,0.009977847863632927,0.3333333333333333,0.014252620702298213,0.3190807126310351,Male x White,0.2814159292035398,9
2,expgrad_dp_intersectional,0.7524314765694076,0.008044229180746376,0.6666666666666666,0.012186057363798464,0.6544806093028681,Male x White,0.30796460176991153,9
