seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.018089254766031196,0.9406115744250695,0.02041397607447745,0.10949177877428999,0.1539541026911012,68,,,,,,,
0,expgrad_dp,0.018089254766031196,0.939853424311347,0.016560977872220797,0.07361733931240659,0.15214287795355882,55,0.0038529982022566522,1.192821800457869,1.0,,12.0,0.0,-19.11764705882353
0,expgrad_dp_floor,0.018089254766031196,0.9385898407884761,0.01852204896076321,0.11933233682112607,0.1939821693907875,66,0.0018919271137142375,0.6073093698300491,0.6666666666666666,1.6666666666666667,4.0,2.0,-2.9411764705882355
1,baseline,0.018630849220103985,0.9363153904473086,0.01476124272494413,0.0643996013951171,0.31175705794947994,65,,,,,,,
1,expgrad_dp,0.018630849220103985,0.9358099570381602,0.009399312430037964,0.10027404085700051,0.4156760772659732,51,0.005361930294906166,1.0,1.0,,14.0,0.0,-21.53846153846154
1,expgrad_dp_floor,0.018630849220103985,0.9350518069244377,0.012126373560709834,0.07785251619332337,0.4026045025091816,64,0.002634869164234296,0.43606911447084207,0.75,1.2,6.0,2.0,-1.5384615384615385
2,baseline,0.018305892547660314,0.9388425574930503,0.01926499101128327,0.054808171400099664,0.16165180782565625,65,,,,,,,
2,expgrad_dp,0.018305892547660314,0.9390952741976245,0.01735001590595964,0.045839561534628814,0.17634742671889775,60,0.001914975105323631,1.0,1.0,,5.0,0.0,-7.6923076923076925
2,expgrad_dp_floor,0.018305892547660314,0.9390952741976245,0.018881995990218545,0.054808171400099664,0.16439166897524365,64,0.0003829950210647269,1.0,1.0,,1.0,0.0,-1.5384615384615385
3,baseline,0.01798093587521664,0.935557240333586,0.01667621783026776,0.009090618486836217,0.28620320074050615,70,,,,,,,
3,expgrad_dp,0.01798093587521664,0.9342936568107152,0.01210332556910044,0.02678126557050324,0.3803571948838971,61,0.004572892261167321,0.8375334453363202,0.9090909090909091,10.0,10.0,1.0,-12.857142857142858
3,expgrad_dp_floor,0.01798093587521664,0.9335355066969927,0.01293845958605807,0.008844045839561554,0.42741833933563356,72,0.0037377582442096914,0.2049330085261879,0.5,0.6666666666666666,4.0,4.0,2.857142857142857
4,baseline,0.01624783362218371,0.9383371240839019,0.014807338708162915,0.005814696894139911,0.3556339772164438,71,,,,,,,
4,expgrad_dp,0.01624783362218371,0.9390952741976245,0.008204231383625,0.02678126557050324,0.387964338781575,42,0.006603107324537916,1.450056019994829,1.0,,25.0,0.0,-40.84507042253521
4,expgrad_dp_floor,0.01624783362218371,0.9365681071518828,0.0106865854428885,0.014200298953662177,0.5104793931336513,72,0.004120753265274415,0.27882889103714936,0.5,0.8571428571428571,5.0,5.0,1.408450704225352
