arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8014,0.1177,0.0708,0.8208,4212.6,,,,
expgrad_dp,0.7814,0.0135,0.0911,0.9845,4351.4,3.2932,-0.0605,0.5982,0.5689
expgrad_dp_floor,0.782,0.0169,0.0879,0.9827,4382.2,4.0245,-0.108,0.5649,0.4809
