arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8571,0.0677,0.0478,0.4532,603.6,,,,
expgrad_eo,0.8568,0.0532,0.0232,0.5421,598.4,-0.8622,0.5344,0.5566,1.1222
