arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8785,0.0572,0.0249,0.9327,4876.4,,,,
expgrad_eo,0.8783,0.0558,0.0255,0.9343,4878.0,0.0329,0.2536,0.3409,0.7738
