arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7816,0.0631,0.0784,0.8174,4717.2,,,,
expgrad_dp,0.7694,0.0086,0.0299,0.9815,4608.2,-2.309,0.3889,0.7015,1.302
expgrad_dp_floor,0.7792,0.0089,0.034,0.994,5076.4,7.6221,-0.1274,0.4708,0.4617
