seed,arm,accuracy,sex_dp_gap,intersectional_gap_all,intersectional_gap_reliable,gap_inflation,worst_subgroup,worst_subgroup_rate,n_unreliable_subgroups
0,baseline,0.7914438502673797,0.11524377406670427,0.5,0.1232280915565373,0.3767719084434627,Female x White,0.15115207373271888,9
0,expgrad_dp_sex,0.7844508432743726,0.0010288834407492231,0.6,0.001843317972350239,0.5981566820276497,Female x White,0.19815668202764977,9
0,expgrad_dp_intersectional,0.7733443027560675,0.00907998125598486,0.35714285714285715,0.010202993487450962,0.3469398636554062,Female x White,0.19723502304147467,9
1,baseline,0.7943233237350884,0.08718887311795825,0.5,0.08721942724458207,0.4127805727554179,Female x White,0.1792279411764706,11
1,expgrad_dp_sex,0.779103249691485,0.013075308834814975,0.6666666666666666,0.010013544891640858,0.6566531217750258,Female x White,0.20955882352941177,11
1,expgrad_dp_intersectional,0.7671740024681201,0.02552853368829247,0.6666666666666666,0.017366486068111447,0.6493001805985552,Female x White,0.21783088235294118,11
2,baseline,0.7972027972027972,0.131968053678513,0.5555555555555556,0.13743920699044437,0.4181163485651112,Female x White,0.15604801477377656,10
2,expgrad_dp_sex,0.7844508432743726,0.025313928297350713,0.6363636363636364,0.02541792934194731,0.610945707021689,Female x White,0.2012927054478301,10
2,expgrad_dp_intersectional,0.7729329494035376,0.0313663436266953,0.5,0.03280405639429418,0.4671959436057058,Female x White,0.2169898430286242,10
