arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7307,0.1387,0.1283,0.7936,1305.8,,,,
expgrad_dp,0.7212,0.0502,0.0267,0.9187,1328.8,1.7646,0.6127,0.3309,0.7244
expgrad_dp_floor,0.7179,0.0606,0.0524,0.9019,1308.6,0.2158,0.7131,0.3841,0.9638
