arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7167,0.1282,0.0564,0.7693,40028.6,,,,
expgrad_dp,0.717,0.0067,0.0904,0.9875,40684.4,1.6385,0.1914,0.5211,0.783
expgrad_dp_floor,0.7451,0.0,0.0,1.0,76656.0,91.505,-3.4667,0.0,0.0
