arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7573,0.1251,0.1213,0.489,2299.8,,,,
expgrad_dp,0.729,0.0305,0.0316,0.8566,2047.8,-10.9468,0.3484,0.8974,2.3402
expgrad_dp_floor,0.7375,0.0315,0.0484,0.8869,2697.2,17.271,-0.3718,0.5035,0.1889
