arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.5077,0.3113,0.2933,0.3144,2524.6,,,,
expgrad_eo,0.1294,0.0085,0.0203,0.6343,134.0,-94.6904,1.4244,0.9966,366.177
