arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7899,0.0536,0.0814,0.843,788.4,,,,
expgrad_dp,0.7902,0.04,0.1078,0.9328,784.2,-0.5302,0.1483,0.8555,1.3441
expgrad_dp_floor,0.7869,0.0358,0.0908,0.9411,798.6,1.3095,-0.1637,0.6696,0.665
