arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9311,0.0343,0.0257,0.9638,32339.0,,,,
expgrad_dp,0.9257,0.0146,0.0592,0.9873,32706.8,1.1375,-0.4819,0.5724,0.1026
expgrad_dp_floor,0.9256,0.0161,0.0563,0.986,32719.6,1.177,-0.5229,0.5699,0.0963
