seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.03504785211729231,9807,0.6823697359029265,0.0267058736983211,0.034658456021812695,0.42831700244963256,334,,,,,,,
0,expgrad_dp,0.03504785211729231,9807,0.6915468542877536,0.025882070635712073,0.019893074723361936,0.6828370489082219,680,0.000823803062609027,-42.352941176470885,0.2918149466192171,0.24945770065075923,82.0,199.0,103.59281437125749
0,expgrad_dp_floor,0.03504785211729231,9807,0.6901193025390028,0.030125152675053772,0.021352364003455804,0.6499647237599044,704,-0.0034192789767326717,,0.2992957746478873,0.2402464065708419,85.0,199.0,110.77844311377245
1,baseline,0.03535375606345322,9807,0.682777607831141,0.03245702328601088,0.047733480314012824,0.38888400316594846,370,,,,,,,
1,expgrad_dp,0.03535375606345322,9807,0.6912409503415927,0.024597323194697762,0.015521270622632644,0.7186306200411402,743,0.007859700091313121,-4.365176051106813,0.26384364820846906,0.22933884297520662,81.0,226.0,100.8108108108108
1,expgrad_dp_floor,0.03535375606345322,9807,0.6886917507902519,0.010721408603983677,0.06665447107149391,1.1968389572524976,584,0.04317843188999456,-0.03142430245215014,0.2873900293255132,0.3850574712643678,98.0,243.0,57.83783783783784
2,baseline,0.0317703098369969,9807,0.6831854797593555,0.023455325469351723,0.020119960308881163,0.4784223099293727,332,,,,,,,
2,expgrad_dp,0.0317703098369969,9807,0.6880799428979301,0.01965508866246144,0.09456456577741772,1.3960961031626506,578,0.043110414131813164,-0.10791045382521428,0.30113636363636365,0.34574468085106386,106.0,246.0,74.09638554216868
2,expgrad_dp_floor,0.0317703098369969,9807,0.6871622310594473,0.01925106901729811,0.02024943951737118,0.7510870549868648,669,0.004204256452053613,-7.699486182474651,0.27636363636363637,0.23755656108597284,76.0,199.0,101.50602409638554
3,baseline,0.0357033605733514,9807,0.6805343122259611,0.025781357646130168,0.027537495515743,0.45489334386727237,344,,,,,,,
3,expgrad_dp,0.0357033605733514,9807,0.6919547262159682,0.021031207598371772,0.10261484647408714,1.4173076923076922,592,0.04681256524450194,-0.06625093539536053,0.2956989247311828,0.36082474226804123,110.0,262.0,72.09302325581395
3,expgrad_dp_floor,0.0357033605733514,9807,0.6922606301621291,0.02077344072938391,0.10174452445494003,1.415388297375549,587,0.04655479837551408,-0.05829053719345112,0.29891304347826086,0.36387434554973824,110.0,258.0,70.63953488372093
4,baseline,0.03513525324476686,9807,0.6828795758131947,0.0336606164919418,0.04674437003019597,0.3520331325301205,353,,,,,,,
4,expgrad_dp,0.03513525324476686,9807,0.6939940858570409,0.028915429113235268,0.011922256168332555,0.6448221457257601,664,0.004745187378706529,-6.209043371270379,0.3148148148148148,0.26303317535545023,85.0,185.0,88.10198300283287
4,expgrad_dp_floor,0.03513525324476686,9807,0.6949117976955236,0.028700282813751615,0.012441920251446376,0.647464859437751,665,0.004960333678190182,-5.939736346516004,0.31985294117647056,0.2641509433962264,87.0,185.0,88.38526912181302
