arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8319,0.0824,0.0211,0.8925,4308.6,,,,
expgrad_dp,0.82,0.0059,0.1187,0.9962,4357.6,1.1382,0.3906,0.4242,0.7732
expgrad_dp_floor,0.8205,0.0055,0.12,0.9971,4357.8,1.1429,0.3902,0.4249,0.7747
