seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.7546774434964826,0.013406205584210795,0.05383167295109392,0.7986828319113906,0.12255281735795281,0.112461431199193,5090,1591,0.10914661177374202,0.07269155206286837,0.03645505971087365,0.6659991627917502,mixed,0.10529653474158901,1.5310816046208573,levelling down,546,176,74,132,14.18467583497053,12.947831552482715,0.8053097345132744,2.012987012987013,-312.0,0.13890136207154619,0.052836401736267025,0.3803879310344827,-312,-18.3206106870229
0,expgrad_eo,0.7864092201766203,0.06845072787869882,0.028277606360885277,0.7986828319113906,0.12255281735795281,0.112461431199193,5090,1591,0.05410208947925399,0.037131630648330055,0.016970458830923935,0.6863252603685217,mixed,0.08418382483830772,0.8437004405286346,levelling down,327,138,38,65,9.135559921414538,6.473915776241357,0.8341836734693877,1.7980295566502462,-162.0,0.08501721299206706,0.012273611734770243,0.14436619718309857,-162,-9.512624779800353
0,gridsearch_dp,0.7455470737913485,0.007062936285762628,0.06423425120650693,0.7986828319113906,0.12255281735795281,0.112461431199193,5090,1591,0.12961575364371544,0.0831041257367387,0.046511627906976744,0.6411576016073883,mixed,0.14447724440752385,1.318753529441963,levelling down,626,203,83,157,16.286836935166995,15.08485229415462,0.7994891443167306,1.9694444444444446,-349.0,0.1600059871276755,0.0,0.0,-349,-20.493247210804462
0,prejudice_remover,0.7920969914683431,0.03985569614938647,0.037148430546490196,0.7986828319113906,0.12255281735795281,0.112461431199193,5090,1591,0.08269712120856634,0.022986247544204308,0.059710873664362035,0.27795704624628736,mixed,0.1496098617456832,0.2524416241138263,mixed,124,7,10,105,2.5736738703339883,7.228158390949089,0.5414847161572053,1.1964285714285714,-22.0,0.03682083520431073,0.0,0.0,-22,-1.291837933059307
0,adversarial_debiasing,0.7950905553060919,0.10585414765521681,0.0876587254494749,0.7986828319113906,0.12255281735795281,0.112461431199193,5090,1591,0.016698669702736008,0.01355599214145381,0.0031426775612821978,0.8118007232176535,levelling down,0.0248027057497181,1.0,levelling down,152,83,20,25,4.616895874263261,2.828409805153991,0.8587570621468926,1.5925925925925926,-64.0,0.04190989372848376,0.0,0.0,-64,-3.758073987081621
1,expgrad_dp,0.7518335578506211,0.020088192546729583,0.04173356465274439,0.7962879808411915,0.13516563577787133,0.15568815641132144,5090,1591,0.11507744323114175,0.068565815324165,0.046511627906976744,0.5958232421487274,mixed,0.1650707589153267,0.9800723416683518,levelling down,527,178,72,146,13.850687622789783,13.702074167190446,0.7830609212481426,1.8487654320987654,-275.0,0.13815297111210897,0.06301451878461309,0.45612134344528715,-275,-15.598411798071469
1,expgrad_eo,0.785660829217183,0.0858968485550475,0.04537396902628621,0.7962879808411915,0.13516563577787133,0.15568815641132144,5090,1591,0.04926878722282382,0.031041257367387,0.018227529855436825,0.6300389986666264,mixed,0.11031418738503523,0.5825321051569964,mixed,316,158,39,68,9.31237721021611,6.725329981143934,0.8229166666666666,1.5707964601769913,-129.0,0.0869630294866038,0.018410417602155366,0.2117039586919105,-129,-7.317073170731708
1,gridsearch_dp,0.744349648256249,0.0010334408059085032,0.0554995533885763,0.7962879808411915,0.13516563577787133,0.15568815641132144,5090,1591,0.13413219497196283,0.07819253438113946,0.055939660590823365,0.5829512772640735,mixed,0.18874606894914853,0.9825719618823068,levelling down,615,217,79,168,16.345776031434184,15.52482715273413,0.7854406130268199,1.8025974025974025,-309.0,0.16150276904654992,0.0,0.0,-309,-17.526942711287578
1,prejudice_remover,0.7907498877413561,0.05321448373031504,0.029649281157121926,0.7962879808411915,0.13516563577787133,0.15568815641132144,5090,1591,0.08195115204755629,0.024754420432220037,0.057196731615336255,0.30206311703653704,mixed,0.14359461223521036,0.26694214876033107,mixed,138,12,7,98,2.9469548133595285,6.599622878692646,0.5847457627118644,1.3181818181818181,-35.0,0.03816793893129771,0.0,0.0,-35,-1.9852524106636416
1,adversarial_debiasing,0.7922466696602305,0.10762380235583507,0.0966778911766451,0.7962879808411915,0.13516563577787133,0.15568815641132144,5090,1591,0.027541833422036255,0.01748526522593319,0.010056568196103066,0.6348620644819966,mixed,0.05901026523467634,0.5540472599296136,mixed,172,83,26,42,5.009823182711198,4.274041483343809,0.8037383177570093,1.584,-73.0,0.04834605597964377,0.0,0.0,-73,-4.140669313669881
