arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8732,0.0889,0.0347,0.8976,17231.6,,,,
expgrad_dp,0.8606,0.0202,0.1014,0.9769,17454.0,1.2906,-0.1115,0.7444,0.5307
expgrad_dp_floor,0.8603,0.0182,0.1043,0.9792,17498.0,1.5461,-0.1383,0.7199,0.466
