arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6778,0.0366,0.0268,0.9394,2713.0,,,,
expgrad_dp,0.6732,0.0184,0.046,0.972,2720.8,0.285,0.4775,0.5237,1.1844
expgrad_dp_floor,0.6535,0.0216,0.0374,0.9652,2830.8,4.3392,-1.2687,0.189,0.14
