seed,arm,accuracy,sex_dp_gap,intersectional_gap_all,intersectional_gap_reliable,gap_inflation,worst_subgroup,worst_subgroup_rate,n_unreliable_subgroups
0,baseline,0.8161974704202366,0.23565734999618912,0.532258064516129,0.2499865289476077,0.2822715355685213,Female x White,0.1942231075697211,14
0,expgrad_dp_sex,0.7623419012647898,0.06379865874117321,0.5,0.06271827314579381,0.4372817268542062,Female x White,0.24750996015936255,14
0,expgrad_dp_intersectional,0.7435740514075887,0.05438890810609798,0.6,0.054196148626121016,0.545803851373879,Female x White,0.21165338645418327,14
1,baseline,0.8143614851081191,0.21723803198283348,0.4309978768577495,0.23287072062315117,0.1981271562345983,Female x White,0.1981271562345983,14
1,expgrad_dp_sex,0.7547939616483068,0.031225014720009936,0.328125,0.036148668091861236,0.29197633190813876,Female x White,0.2572695909314933,14
1,expgrad_dp_intersectional,0.7343941248470012,0.030912774623456707,0.2857142857142857,0.03805792651981513,0.24765635919447057,Female x White,0.21586988664366683,14
2,baseline,0.8045695634434924,0.20593708462560925,0.4251370729649937,0.22404471943967097,0.20109235352532273,Female x White,0.20109235352532273,15
2,expgrad_dp_sex,0.7297021623827009,0.003640846834004341,0.5,0.0036360826387367706,0.49636391736126323,Female x White,0.275571002979146,15
2,expgrad_dp_intersectional,0.7192982456140351,0.02176132561331981,0.5,0.021441851367714093,0.4785581486322859,Female x White,0.24975173783515392,15
