arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8073,0.0929,0.0342,0.7361,1818.2,,,,
expgrad_dp,0.8074,0.087,0.025,0.7513,1820.8,0.1431,0.3991,0.4464,0.9064
expgrad_dp_floor,0.8074,0.0901,0.0298,0.7436,1821.6,0.1907,-0.1515,0.2396,0.4935
