seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.5074734637879992,0.7897574123989218,0.09326321031715801,0.029202959804966566,0.8334309112711339,3051,,,,,,,
0,expgrad_dp,0.5074734637879992,0.7788072776280324,0.018024300899773027,0.0850278250705156,0.9657151397657726,3068,0.07523890941738498,0.454355302891965,0.4517133956386293,0.9220183486238532,145.0,176.0,0.557194362504097
0,expgrad_dp_floor,0.5074734637879992,0.778133423180593,0.019321223949270383,0.07986938734022822,0.9634099008427708,3078,0.07394198636788762,0.43090445895084056,0.4554140127388535,0.8761467889908257,143.0,171.0,0.8849557522123894
1,baseline,0.5071124268900281,0.8032345013477089,0.10623289499635458,0.023184594143606158,0.8106037203408187,3019,,,,,,,
1,expgrad_dp,0.5071124268900281,0.796832884097035,0.04417293563902985,0.04446292280740438,0.9169725171051797,3029,0.06205995935732472,0.4652738390155189,0.4659498207885305,0.9479166666666666,130.0,149.0,0.33123550844650546
1,expgrad_dp_floor,0.5071124268900281,0.7954851752021563,0.04149733637984976,0.04815812432766667,0.9217085319270587,3025,0.06473555861650482,0.47680512728765206,0.4788732394366197,0.9685863874345549,136.0,148.0,0.19874130506790327
2,baseline,0.510000722073796,0.8042452830188679,0.10297525865507645,0.03306810246609582,0.8146568373191485,2997,,,,,,,
2,expgrad_dp,0.510000722073796,0.7907681940700808,0.027986491198647823,0.07497945942283096,0.9466308240623253,3031,0.07498876745642863,0.4160375272929896,0.4459016393442623,0.8388625592417062,136.0,169.0,1.1344678011344678
2,expgrad_dp_floor,0.510000722073796,0.7911051212938005,0.02457556768202196,0.07932686199273242,0.9531056457087194,3039,0.07839969097305449,0.4021704182392759,0.43312101910828027,0.8082191780821918,136.0,178.0,1.4014014014014013
3,baseline,0.5113004549064915,0.7998652291105122,0.09897207891132953,0.02570074852683546,0.8207915422116371,2989,,,,,,,
3,expgrad_dp,0.5113004549064915,0.7821765498652291,0.00884364810305982,0.083275735013849,0.9827534551880135,3018,0.09012843080826971,0.4382137696359482,0.42011834319526625,0.867579908675799,142.0,196.0,0.9702241552358648
3,expgrad_dp_floor,0.5113004549064915,0.7847035040431267,0.014496084307492274,0.08589899965271602,0.9720200499561343,3033,0.08447599460383726,0.40467351272883667,0.40062111801242234,0.7990867579908676,129.0,193.0,1.4720642355302778
4,baseline,0.5069680121308398,0.801044474393531,0.10050892477675988,0.029324447384648122,0.8198492621342192,3018,,,,,,,
4,expgrad_dp,0.5069680121308398,0.7922843665768194,0.030442605931941202,0.08398470256397228,0.9417258121518813,3012,0.07006631884481868,0.5068452081922101,0.4676258992805755,1.0350877192982457,130.0,148.0,-0.1988071570576541
4,expgrad_dp_floor,0.5069680121308398,0.7912735849056604,0.025612129625539826,0.088095782617166,0.9510967385540231,3034,0.07489679515122005,0.4564307112016689,0.4383561643835616,0.9153439153439153,128.0,164.0,0.5301524188204109
