arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7077,0.1576,0.0996,0.7355,16745.2,,,,
expgrad_dp,0.6559,0.0155,0.0521,0.9743,17742.6,5.9566,-0.0373,0.5424,0.5485
expgrad_dp_floor,0.5798,0.0172,0.0366,0.9742,19689.6,17.5833,-0.5085,0.5086,0.3264
