seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.7569781226425262,0.8324532729863381,0.07102256538587126,0.10211873664226973,0.9096170938850859,9022,,,,,,,
0,expgrad_dp,0.7569781226425262,0.8229821473472466,0.025322876602679845,0.03885491207322134,0.9673198646292688,9119,0.04569968878319142,0.23907863986321795,0.5294117647058824,0.7575,252.0,224.0,1.075149634227444
0,expgrad_dp_floor,0.7569781226425262,0.822646886262677,0.024170189648645812,0.03507835987171204,0.9686796126684091,9087,0.04685237573722545,0.30070100864819965,0.5557851239669421,0.8316062176165803,269.0,215.0,0.7204610951008645
1,baseline,0.7570140460538133,0.8327885340709077,0.07234828541788874,0.10960339925562829,0.9083658642813485,9060,,,,,,,
1,expgrad_dp,0.7570140460538133,0.820551504484117,0.027311456650706112,0.03862388367406283,0.9650067245418472,9176,0.045036828767182624,0.20110051079561908,0.5221579961464354,0.7456140350877193,271.0,248.0,1.2803532008830023
1,expgrad_dp_floor,0.7570140460538133,0.8212220266532563,0.021441335487096147,0.025275044838338367,0.9721898322490694,9092,0.05090694993079259,0.36429487350505924,0.563302752293578,0.9230769230769231,307.0,238.0,0.35320088300220753
2,baseline,0.7580558249811402,0.8328723493420501,0.08128292410875537,0.11686390753603876,0.8974788721485943,9055,,,,,,,
2,expgrad_dp,0.7580558249811402,0.8200486128572626,0.03506673678917871,0.049854314627205965,0.9551692297177858,9158,0.04621618731957666,0.23018553648267373,0.5343511450381679,0.7711111111111111,280.0,244.0,1.1374930977360573
2,expgrad_dp_floor,0.7580558249811402,0.819294275416981,0.03641392702442625,0.05906556334915264,0.9533354317645709,9129,0.04486899708432912,0.27874899935018255,0.5594541910331384,0.8262910798122066,287.0,226.0,0.8172280508006626
3,baseline,0.7584509825052987,0.8323694577151957,0.06938785358650634,0.09821725575919726,0.9118747654650834,9049,,,,,,,
3,expgrad_dp,0.7584509825052987,0.8203000586706898,0.02003430031121678,0.025430757381626368,0.974014806458172,9099,0.04935355327528956,0.3320678667911056,0.5742971887550201,0.8697916666666666,286.0,212.0,0.5525472427892585
3,expgrad_dp_floor,0.7584509825052987,0.8223954404492498,0.02017416004692807,0.023449233078365217,0.9737354562443512,9064,0.049213693539578274,0.3914346477645979,0.593939393939394,0.9584487534626038,294.0,201.0,0.16576417283677755
4,baseline,0.7567985055860904,0.8328723493420501,0.07938476164606822,0.1156113331235249,0.8995816690289051,9037,,,,,,,
4,expgrad_dp,0.7567985055860904,0.8198809823149777,0.03201978841880482,0.03695378445737768,0.958936274291813,9144,0.04736497322726341,0.22763780742924375,0.5467196819085487,0.75,275.0,228.0,1.1840212459887132
4,expgrad_dp_floor,0.7567985055860904,0.8203838739418322,0.029888747937502402,0.036991442385312934,0.9614345890088543,9098,0.04949601370856582,0.3136851495506942,0.574757281553398,0.8501228501228502,296.0,219.0,0.6750027664047803
