seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.03227048181176621,0.9256099386319413,0.027507134310259453,0.13923884514435694,0.25525897000414566,203,,,,,,,
0,expgrad_dp,0.03227048181176621,0.9212692710672055,0.013874334882239117,0.1106299212598425,0.5501887608242223,184,0.013632799428020335,0.4467441418103094,0.7115384615384616,1.9047619047619047,37.0,15.0,-9.35960591133005
0,expgrad_dp_floor,0.03227048181176621,0.9206705582996557,0.01697860880023808,0.1263779527559055,0.5089709159476601,204,0.010528525510021373,0.22392155942858438,0.5897435897435898,0.9629629629629629,23.0,16.0,0.49261083743842365
1,baseline,0.03214216975684866,0.9259092950157162,0.022281645651682662,0.034251968503937,0.336762711303715,189,,,,,,,
1,expgrad_dp,0.03214216975684866,0.9199221673402185,0.006292023279275985,0.04094488188976378,0.7775944549200363,179,0.015989622372406677,0.33174758856101383,0.6551724137931034,1.3225806451612903,38.0,20.0,-5.291005291005291
1,expgrad_dp_floor,0.03214216975684866,0.9194731327645562,0.003503128476857173,0.030183727034120755,0.880329369481859,190,0.01877851717482549,0.2301672891788101,0.5614035087719298,0.9714285714285714,32.0,25.0,0.5291005291005291
2,baseline,0.03092320523513184,0.926508007783266,0.02173214014489657,0.014698162729658792,0.38885860034517367,203,,,,,,,
2,expgrad_dp,0.03092320523513184,0.9206705582996557,0.010574338216317473,0.042388451443569564,0.6482131926728371,184,0.011157801928579097,0.49301666703556946,0.7647058823529411,1.826086956521739,39.0,12.0,-9.35960591133005
2,expgrad_dp_floor,0.03092320523513184,0.9196228109564436,0.009396297197274948,0.034514435695538054,0.7065818850666903,199,0.012335842947621623,0.28667240585397086,0.6530612244897959,1.1290322580645162,32.0,17.0,-1.9704433497536946
3,baseline,0.033168666196189134,0.9235144439455172,0.030375059118148622,0.16469816272965881,0.19891683465608037,205,,,,,,,
3,expgrad_dp,0.033168666196189134,0.9197724891483311,0.017135186998576225,0.12335958005249344,0.46818230595882326,188,0.013239872119572397,0.43032484914054403,0.6862745098039216,1.7727272727272727,35.0,16.0,-8.292682926829269
3,expgrad_dp_floor,0.033168666196189134,0.9202215237239935,0.0205925027691373,0.1498687664041995,0.3906055866575066,193,0.009782556349011321,0.42174423448328097,0.6829268292682927,1.6,28.0,13.0,-5.853658536585366
4,baseline,0.03297619811381279,0.9247118694806167,0.03406946490512078,0.15997375328083988,0.24929187719885393,249,,,,,,,
4,expgrad_dp,0.03297619811381279,0.920071845532106,0.021693736501613322,0.14606299212598425,0.44789440603394093,228,0.012375728403507456,0.4921224094750602,0.7457627118644068,1.75,44.0,15.0,-8.433734939759036
4,expgrad_dp_floor,0.03297619811381279,0.9203712019158808,0.022047519260476725,0.15393700787401574,0.4525762290935291,234,0.012021945644644053,0.42489420271991457,0.72,1.625,36.0,14.0,-6.024096385542169
