seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.15179560711725218,0.830139902676399,0.07462741488976056,0.035149966884284234,0.614873235771611,1040,,,,,,,
0,expgrad_dp,0.15179560711725218,0.8222323600973236,0.029935090677384757,0.026594758255274853,0.8142835619888603,966,0.0446923242123758,0.7291309776138902,0.6421568627450981,1.8043478260869565,131.0,73.0,-7.115384615384615
0,expgrad_dp_floor,0.15179560711725218,0.8207116788321168,0.023458710620875872,0.04153278455861481,0.871407355017623,1126,0.05116870426888469,0.22175869402187479,0.388646288209607,0.5473684210526316,89.0,140.0,8.26923076923077
1,baseline,0.15564100892915336,0.8188868613138686,0.07429225072837495,0.039017882486517164,0.5959771111496445,976,,,,,,,
1,expgrad_dp,0.15564100892915336,0.8147810218978102,0.013932763066095838,0.07705743211278265,0.9040342551940453,911,0.06035948766227911,0.6411011620032463,0.6254545454545455,1.4577464788732395,172.0,103.0,-6.659836065573771
1,expgrad_dp_floor,0.15564100892915336,0.8173661800486618,0.017054072008203358,0.06903585958936514,0.8951433891016191,1016,0.05723817872017159,0.3710714331981707,0.49070631970260226,0.7959183673469388,132.0,137.0,4.098360655737705
2,baseline,0.15427230658932412,0.8211678832116789,0.06616220258467553,0.051331251774056175,0.6435744666402354,1013,,,,,,,
2,expgrad_dp,0.15427230658932412,0.8176703163017032,0.019766528871806494,0.029064244488598734,0.8718159250332096,952,0.04639567371286904,0.6772776400406754,0.6354679802955665,1.6421052631578947,129.0,74.0,-6.021717670286279
2,expgrad_dp_floor,0.15427230658932412,0.8176703163017032,0.022429304322106852,0.03807171917873026,0.8652281137148929,1024,0.04373289826256868,0.43909262583638353,0.5045454545454545,0.9285714285714286,111.0,109.0,1.0858835143139192
3,baseline,0.15407677768363423,0.8231447688564477,0.06963702815054543,0.08536096130192072,0.6114570361145704,960,,,,,,,
3,expgrad_dp,0.15407677768363423,0.8175182481751825,0.02379378209305756,0.016985523701390837,0.8324196125945925,859,0.045843246057487866,0.8123722429239512,0.6807511737089202,2.1882352941176473,145.0,68.0,-10.520833333333334
3,expgrad_dp_floor,0.15407677768363423,0.8164537712895377,0.02592072125547898,0.024537799224146062,0.8474494538440389,1036,0.04371630689506645,0.21297419239935167,0.39732142857142855,0.6041666666666666,89.0,135.0,7.916666666666667
4,baseline,0.15459818809880727,0.8251216545012166,0.0816802291054667,0.10814835840666098,0.5983763269878555,1081,,,,,,,
4,expgrad_dp,0.15459818809880727,0.8179744525547445,0.037195992155898056,0.007018346170220166,0.7836842215908264,1014,0.04448423694956864,0.7063794852988671,0.6536585365853659,1.690721649484536,134.0,71.0,-6.1979648473635525
4,expgrad_dp_floor,0.15459818809880727,0.8197992700729927,0.03060541900015598,0.015362974274822513,0.8308829178399741,1094,0.05107481010531072,0.4386361615366051,0.5186721991701245,0.9207317073170732,125.0,116.0,1.2025901942645698
