arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6531,0.1993,0.1741,0.3119,615.8,,,,
expgrad_dp,0.6233,0.0277,0.1025,0.8753,553.0,-10.1646,0.4,0.7073,1.5141
expgrad_dp_floor,0.6238,0.0272,0.0814,0.8979,660.2,7.2877,0.1552,0.5473,0.7343
