seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.5967793674215692,0.788355036671157,0.10731244542076757,0.006078924591582824,0.8355894124858451,4018,,,,,,,
0,expgrad_dp,0.5967793674215692,0.779524023349798,0.030395391128943183,0.08681795232428147,0.9510444670362009,4051,0.07691705429182438,0.413855172751914,0.45454545454545453,0.8565217391304348,155.0,186.0,0.821304131408661
0,expgrad_dp_floor,0.5967793674215692,0.7783265978146984,0.03323687822323873,0.08026749972952502,0.9467385136192861,4063,0.07407556719752884,0.38714447616103875,0.434375,0.7954545454545454,139.0,181.0,1.1199601791936287
1,baseline,0.5979983319432861,0.7922466696602305,0.11052223851755305,0.014987040845641508,0.8304482860929575,4002,,,,,,,
1,expgrad_dp,0.5979983319432861,0.7744349648256249,0.029195658119369527,0.09922644163150496,0.9529333056577709,4051,0.08132658039818352,0.3878896809686314,0.44036697247706424,0.7741935483870968,144.0,183.0,1.2243878060969515
1,expgrad_dp_floor,0.5979983319432861,0.7714414009878761,0.0233022233579272,0.10264524505030836,0.9621894588882772,4043,0.08722001515962585,0.4077120806744013,0.46,0.8185840707964602,161.0,189.0,1.024487756121939
2,baseline,0.5992172964650029,0.8001796138302649,0.11376094300702555,0.013107017825206624,0.8242426192886584,3961,,,,,,,
2,expgrad_dp,0.5992172964650029,0.7813201616524472,0.019629309256548044,0.09694273143640231,0.9677439201802154,4003,0.0941316337504775,0.41128817643069515,0.4684931506849315,0.8173913043478261,171.0,194.0,1.0603382984094925
2,expgrad_dp_floor,0.5992172964650029,0.7801227361173477,0.022707564495301313,0.09479065238558912,0.9627206791925067,3997,0.09105337851172424,0.41889350708260015,0.4794520547945205,0.8448275862068966,175.0,190.0,0.9088613986367079
3,baseline,0.6010778212613075,0.7941924861547672,0.11312956128847118,0.01719592722116403,0.8270570889027186,4009,,,,,,,
3,expgrad_dp,0.6010778212613075,0.78057177069301,0.02100538380412509,0.1140367485304194,0.96597966868324,4058,0.09212417748434609,0.39845969566221645,0.4516971279373368,0.807843137254902,173.0,210.0,1.2222499376403093
3,expgrad_dp_floor,0.6010778212613075,0.7804220925011226,0.018582214034451927,0.11650438169425514,0.9696930868390393,4037,0.09454734725401925,0.43374526005703573,0.4690721649484536,0.8857142857142857,182.0,206.0,0.6984285357944625
4,baseline,0.6010136652338487,0.7926957042358929,0.10945664718709214,0.00823940251905575,0.8306675560153548,3969,,,,,,,
4,expgrad_dp,0.6010136652338487,0.7753330339769495,0.025785819734054694,0.09539336074146204,0.9577068892696855,3991,0.08367082745303744,0.4387164898560111,0.48036253776435045,0.8916256157635468,159.0,172.0,0.5542957923910304
4,expgrad_dp_floor,0.6010136652338487,0.7792246669660231,0.02515964565766149,0.09672139276569655,0.9587339207863285,3993,0.08429700152943065,0.4354576207639931,0.47633136094674555,0.8857142857142857,161.0,177.0,0.6046863189720333
