arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7829,0.1064,0.0464,0.6633,2426.4,,,,
expgrad_dp,0.7746,0.0234,0.1409,0.911,2285.0,-5.812,0.6629,0.6237,1.5701
expgrad_dp_floor,0.7743,0.0192,0.1504,0.9332,2522.8,3.9556,0.354,0.4727,0.7569
