arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8053,0.3008,0.2042,0.526,1328.0,,,,
expgrad_dp,0.7761,0.0676,0.1195,0.9052,1377.2,3.7113,-0.0857,0.8903,0.6778
expgrad_dp_floor,0.7734,0.0728,0.1016,0.8879,1375.0,3.5484,-0.0859,0.8966,0.6907
