arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.5077,0.3113,0.2933,0.3144,2524.6,,,,
expgrad_dp,0.2436,0.0575,0.0837,0.63,908.2,-64.0125,1.1802,0.97,31.8507
expgrad_dp_floor,0.8897,0.0,0.0,1.0,6240.0,147.2493,-1.7548,0.0,0.0
