seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.10244042492104508,0.8510182207931404,0.0808541685816711,0.0975973100087254,0.4183418746900314,740,,,,,,,
0,expgrad_dp,0.10244042492104508,0.844989281886388,0.02564229249011858,0.019031049820170676,0.7492753623188405,669,0.05521187609155252,0.6653209023557811,0.5819397993311036,1.44375,174.0,125.0,-9.594594594594595
0,expgrad_dp_floor,0.10244042492104508,0.8441854233654876,0.023042673959003585,0.04307391091532059,0.8036182922052487,791,0.05781149462266752,0.37484224229595836,0.4551083591331269,0.7883817427385892,147.0,176.0,6.891891891891892
1,baseline,0.10134941142693081,0.8516881028938906,0.07770073076569538,0.11656983549341332,0.46346794668359254,795,,,,,,,
1,expgrad_dp,0.10134941142693081,0.844989281886388,0.01762455188896038,0.05046925876268915,0.81926475786497,663,0.060076178876735,0.787407598665022,0.6481481481481481,1.910344827586207,210.0,114.0,-16.60377358490566
1,expgrad_dp_floor,0.10134941142693081,0.8440514469453376,0.026707992462542504,0.029996382131988353,0.7974688507449682,886,0.050992738303152874,0.25394321766561523,0.42,0.6374501992031872,126.0,174.0,11.446540880503145
2,baseline,0.10416307780648866,0.8539657020364416,0.07367692343046237,0.10186426610483307,0.4846700956361006,796,,,,,,,
2,expgrad_dp,0.10416307780648866,0.840032154340836,0.006513121610442138,0.08783970716550682,0.9324776652769505,696,0.06716380182002023,0.6925103500188183,0.6005830903790087,1.598802395209581,206.0,137.0,-12.56281407035176
2,expgrad_dp_floor,0.10416307780648866,0.8397642015005359,0.0070922189539479735,0.0865894145438294,0.9380208856310874,828,0.06658470447651439,0.4286453839516825,0.4702549575070821,0.8693877551020408,166.0,187.0,4.0201005025125625
3,baseline,0.10335917312661498,0.8542336548767417,0.07005928853754939,0.07610823809827832,0.4862318840579711,760,,,,,,,
3,expgrad_dp,0.10335917312661498,0.8461950696677385,0.0052038330728927384,0.06787758837174657,0.9388468809073723,616,0.06485545546465665,0.7905040304721411,0.6393939393939394,2.0588235294117645,211.0,119.0,-18.94736842105263
3,expgrad_dp_floor,0.10335917312661498,0.8413719185423365,0.008528472286055702,0.0827853327374492,0.9296912001515583,874,0.06153081625149369,0.24481106971793498,0.36716417910447763,0.5899280575539568,123.0,212.0,15.0
4,baseline,0.1034165948894631,0.8534297963558414,0.07667064987590771,0.10264104364851351,0.42436162870945476,712,,,,,,,
4,expgrad_dp,0.1034165948894631,0.8469989281886388,0.03032160584612556,0.01839260252399494,0.6972639669611105,636,0.046349044029782155,0.7127186186893416,0.6015325670498084,1.5588235294117647,157.0,104.0,-10.674157303370787
4,expgrad_dp_floor,0.1034165948894631,0.8441854233654876,0.02757721297913411,0.03721615697290853,0.7509494656013282,725,0.049093436896773604,0.4575561120602898,0.4928571428571429,0.9333333333333333,138.0,142.0,1.8258426966292134
