arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7364,0.0268,0.0372,0.2934,113.2,,,,
expgrad_dp,0.7318,0.0199,0.04,0.4739,118.8,5.2152,0.1542,0.3085,0.5717
expgrad_dp_floor,0.7316,0.0199,0.0402,0.4694,117.8,4.3641,0.2095,0.3585,0.6417
