arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8827,0.013,0.0463,0.9853,9466.6,,,,
expgrad_dp,0.8828,0.0123,0.0448,0.9862,9466.4,-0.0021,0.1966,0.4849,0.8917
expgrad_dp_floor,0.8827,0.013,0.0463,0.9853,9466.6,0.0,,,
