arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9173,0.0717,0.0439,0.9239,40744.2,,,,
expgrad_dp,0.9098,0.0142,0.1172,0.9851,41447.8,1.7269,-0.1625,0.1618,0.0893
expgrad_dp_floor,0.9094,0.0141,0.1184,0.9852,41443.2,1.7156,-0.1599,0.1792,0.0999
