arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8472,0.1775,0.1543,0.7942,77989.2,,,,
expgrad_dp,0.8399,0.0102,0.1008,0.988,77807.0,-0.2333,0.0791,0.7072,1.0845
expgrad_dp_floor,0.8418,0.0102,0.1076,0.9882,78880.6,1.1432,0.0091,0.606,0.6418
