arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7996,0.1004,0.0281,0.8199,3014.8,,,,
expgrad_eo,0.7999,0.0963,0.0238,0.8266,3016.0,0.0401,0.3502,0.4024,0.8134
