arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8372,0.0631,0.0217,0.9206,5699.0,,,,
expgrad_eo,0.8379,0.0736,0.0238,0.9082,5707.0,0.1406,,0.409,0.7935
